1.33255909579,0,
2.66511819158,0,
3.99767728737,0,
5.41215357505,0,
6.73195125222,0,
8.018163257,0,
9.35072235279,0,
10.6832814486,0,
12.0030791258,0,
13.3356382215,0,
14.6554358987,0,
15.97741744,0,
17.3061157042,0,
18.6386748,0,
19.9479238958,0,
21.2699054371,0,
22.6024645329,0,
24.0116835119,0,
25.3314811891,0,
26.6640402849,0,
27.9838379621,0,
29.1991463723,0,
30.5317054681,0,
31.9085715571,0,
33.2411306529,0,
34.5736897487,0,
35.8829388445,0,
37.2027365216,0,
38.5352956174,0,
39.8678547132,0,
40.9928924496,0,
42.3126901268,0,
43.6979504977,0,
45.0305095935,0,
46.384728962,0,
47.7892678045,0,
49.0717927701,0,
50.3915904472,0,
51.724149543,0,
53.0333986388,0,
54.4379374813,0,
55.8146556624,0,
56.8706462133,0,
58.0898977418,0,
59.4096954189,0,
60.7422545147,0,
61.7891921633,0,
62.9359133851,0,
64.3503896728,0,
65.5703924607,0,
66.6797397325,0,
67.9995374097,0,
69.3671561139,0,
70.6891376552,0,
71.9266888798,0,
73.2592479756,0,
74.5790456528,0,
75.8165968773,0,
77.1258459731,0,
78.4545442373,0,
79.7083900227,0,
81.1284884646,0,
82.4610475604,0,
83.7808452376,0,
85.1134043334,0,
86.37203007,0,
87.6095812946,0,
88.9188303904,0,
90.177456127,0,
91.5100152228,0,
92.8298129,0,
94.1271454539,0,
95.3646966785,0,
96.6233224151,0,
97.9449875846,0,
99.2775466804,0,
100.555970615,0,
101.793521839,0,
103.113319516,0,
104.321560666,0,
105.580186403,0,
106.889435499,0,
108.221994594,0,
109.550692859,0,
110.794080796,0,
112.031632021,0,
113.239873171,0,
114.445650372,0,
115.653891521,0,
116.912517258,0,
118.118294459,0,
119.229910532,0,
120.272661494,0,
121.480902643,0,
122.718453868,0,
124.127502309,0,
125.536721288,0,
126.869280384,0,
128.245998565,0,
129.565796242,0,
130.774037392,0,
131.979814593,0,
133.188055743,0,
134.425606967,0,
135.670047852,0,
136.878289002,0,
137.998734141,0,
139.204511342,0,
140.463137079,0,
141.784074869,0,
143.103872546,0,
144.452164623,0,
145.660405773,0,
146.897956997,0,
148.103734198,0,
149.311975348,0,
150.570601085,0,
151.778842235,0,
152.984619436,0,
154.22217066,0,
155.519503214,0,
156.727744364,0,
157.972185249,0,
159.250609183,0,
160.583168279,0,
161.861592213,0,
163.170841309,0,
164.490638986,0,
165.895177829,0,
167.10095503,0,
168.30919618,0,
169.546747404,0,
170.754988554,0,
172.08754765,0,
173.293324851,0,
174.551950588,0,
175.760191737,0,
176.968432887,0,
178.288230564,0,
179.525781789,0,
180.73155899,0,
181.975999875,0,
183.086356767,0,
184.418915863,0,
185.6775416,0,
186.885782749,0,
188.084079722,0,
189.393328818,0,
190.599106019,0,
191.830182213,0,
193.05652758,0,
194.26476873,0,
195.502319954,0,
196.760945691,0,
197.969186841,0,
199.301745936,0,
200.621543614,0,
201.918876167,0,
203.124653369,0,
204.133879317,0,
205.412303251,0,
206.620544401,0,
207.858095625,0,
209.019784657,0,
210.24277149,0,
211.45101264,0,
212.709638377,0,
213.915415578,0,
215.10951347,0,
216.270130733,0,
217.602689829,0,
218.764378861,0,
219.926840149,0,
221.135081299,0,
222.182018948,0,
223.491268044,0,
224.728819268,0,
225.889436531,0,
227.095213732,0,
228.256902765,0,
229.465143914,0,
230.784941592,0,
232.082274145,0,
233.345838121,0,
234.604463858,0,
235.766925146,0,
237.099484242,0,
238.342872179,0,
239.747411022,0,
240.955652172,0,
242.146057169,0,
243.307746201,0,
244.468363464,0,
245.630824752,0,
246.909248686,0,
248.156205814,0,
249.43873078,0,
250.676282004,0,
251.884523154,0,
253.046212186,0,
254.254453336,0,
255.416142368,0,
256.52649926,0,
257.711275927,0,
259.043835022,0,
260.249612224,0,
261.412073512,0,
262.596850179,0,
263.916647856,0,
265.225896952,0,
266.434138101,0,
267.712562036,0,
268.874251068,0,
270.111802292,0,
271.349660054,0,
272.608285791,0,
273.768903054,0,
274.995248421,0,
276.201025622,0,
277.36348691,0,
278.57172806,0,
279.813613653,0,
280.975302685,0,
281.836644962,0,
283.169204058,0,
284.377445207,0,
285.539134239,0,
286.699751503,0,
287.937302727,0,
289.099764015,0,
290.358389752,0,
291.564166953,0,
292.984265395,0,
294.122973424,0,
295.331214574,0,
296.651012251,0,
298.06023123,0,
299.221920262,0,
300.554479358,0,
301.573310615,0,
302.733927879,0,
303.896389167,0,
305.104630317,0,
306.310407518,0,
307.47209655,0,
308.709647774,0,
309.848355803,0,
310.982021638,0,
312.190262788,0,
313.35195182,0,
314.485617655,0,
315.76814262,0,
316.930603908,0,
318.091221171,0,
319.296998373,0,
320.505239522,0,
321.639804186,0,
322.900575287,0,
324.233134383,0,
325.366800218,0,
326.52848925,0,
327.848286927,0,
328.986994956,0,
330.22454618,0,
331.209043582,0,
332.467669319,0,
333.601335154,0,
334.793253569,0,
335.955714857,0,
337.163956007,0,
338.32457327,0,
339.486262302,0,
340.620826965,0,
341.814924858,0,
343.008976972,0,
344.330642141,0,
345.536419342,0,
346.662552208,0,
347.796218043,0,
348.921733123,0,
350.129974273,0,
351.263640108,0,
352.596199204,0,
353.822544571,0,
354.961252599,0,
356.122941632,0,
357.401365566,0,
358.563826854,0,
359.724444117,0,
360.966329709,0,
362.06255239,0,
363.321178127,0,
364.529419276,0,
365.82675183,0,
367.064303055,0,
368.146897358,0,
369.280563193,0,
370.415127856,0,
371.573892419,0,
372.77966962,0,
374.062194586,0,
375.337956125,0,
376.464088991,0,
377.785026781,0,
378.906224113,0,
380.067913145,0,
381.20157898,0,
382.510828076,0,
383.80816063,0,
384.933675711,0,
386.253473388,0,
387.575138557,0,
388.84239239,0,
390.004853678,0,
391.302186232,0,
392.510427382,0,
393.649135411,0,
394.782801246,0,
395.944490278,0,
397.079054941,0,
398.411614037,0,
399.617391238,0,
400.876016975,0,
402.084258124,0,
403.211865609,0,
404.337998475,0,
405.459195808,0,
406.592861643,0,
407.709124139,0,
408.946675364,0,
410.109136652,0,
411.270825684,0,
412.591763474,0,
413.725429309,0,
414.944680837,0,
416.152921987,0,
417.31353925,0,
418.557980135,0,
419.683495216,0,
420.822203245,0,
422.150901509,0,
423.35667871,0,
424.654011264,0,
425.815700296,0,
426.949366131,0,
428.061286012,0,
429.172978915,0,
430.431604652,0,
431.625702544,0,
432.75183541,0,
434.171933852,0,
435.420372436,0,
436.541569768,0,
437.595568255,0,
438.803809405,0,
440.136368501,0,
