1.33255909579,0,
2.66511819158,0,
3.99767728737,0,
5.41215357505,0,
6.74471267084,0,
8.03092467562,0,
9.36348377141,0,
10.6960428672,0,
12.028601963,0,
13.3611610588,0,
14.6937201546,0,
16.0157016959,0,
17.3443999601,0,
18.6769590559,0,
20.0095181517,0,
21.331499693,0,
22.6640587888,0,
24.0732777678,0,
25.4058368636,0,
26.7383959594,0,
28.0709550552,0,
29.2862634654,0,
30.6188225612,0,
31.9956886502,0,
33.328247746,0,
34.6608068418,0,
35.9933659376,0,
37.3259250334,0,
38.6584841292,0,
39.991043225,0,
41.1160809614,0,
42.4486400572,0,
43.8339004281,0,
45.1664595238,0,
46.5206788924,0,
47.9252177349,0,
49.2077427005,0,
50.5403017962,0,
51.872860892,0,
53.2054199878,0,
54.6099588304,0,
55.9866770114,0,
57.0426675623,0,
58.3442784762,0,
59.676837572,0,
61.0093966678,0,
62.0563343164,0,
63.2030555381,0,
64.6175318258,0,
65.8375346137,0,
66.9468818855,0,
68.2794409813,0,
69.6470596856,0,
70.9690412269,0,
72.3016003227,0,
73.6341594185,0,
74.9667185142,0,
76.29927761,0,
77.6318367058,0,
78.9605349701,0,
80.2639358669,0,
81.6840343089,0,
83.0165934047,0,
84.3491525005,0,
85.6817115963,0,
87.0142706921,0,
88.3468297879,0,
89.6793888836,0,
91.0119479794,0,
92.3445070752,0,
93.677066171,0,
95.0539322601,0,
96.3864913559,0,
97.7190504517,0,
99.0407156212,0,
100.373274717,0,
101.695256258,0,
103.027815354,0,
104.36037445,0,
105.692933546,0,
107.025492641,0,
108.358051737,0,
109.690610833,0,
111.019309097,0,
112.262697035,0,
113.595256131,0,
114.927815226,0,
116.260374322,0,
117.592933418,0,
118.925492514,0,
120.25805161,0,
121.369667682,0,
122.412418644,0,
123.74497774,0,
125.077536836,0,
126.486585276,0,
127.895804255,0,
129.228363351,0,
130.605081532,0,
131.937640628,0,
133.270199724,0,
134.60275882,0,
135.935317915,0,
137.267877011,0,
138.512317896,0,
139.844876992,0,
140.965322131,0,
142.297881227,0,
143.630440323,0,
145.015700694,0,
146.34825979,0,
147.696551866,0,
149.029110962,0,
150.361670058,0,
151.694229154,0,
153.026788249,0,
154.359347345,0,
155.691906441,0,
157.024465537,0,
158.357024633,0,
159.733890722,0,
161.066449817,0,
162.310890703,0,
163.632872244,0,
164.96543134,0,
166.287412881,0,
167.619971977,0,
168.952531073,0,
170.357069915,0,
171.689629011,0,
173.022188107,0,
174.354747202,0,
175.687306298,0,
177.019865394,0,
178.35242449,0,
179.684983586,0,
181.017542681,0,
182.350101777,0,
183.682660873,0,
185.015219969,0,
186.347779065,0,
187.59221995,0,
188.703836023,0,
190.036395118,0,
191.368954214,0,
192.70151331,0,
194.004914207,0,
195.337473303,0,
196.670032399,0,
197.901108592,0,
199.127453959,0,
200.460013055,0,
201.792572151,0,
203.125131247,0,
204.457690342,0,
205.790249438,0,
207.122808534,0,
208.499674623,0,
209.832233719,0,
210.841459667,0,
212.163441208,0,
213.496000304,0,
214.8285594,0,
216.161118496,0,
217.384105329,0,
218.716664425,0,
220.04922352,0,
221.381782616,0,
222.578521126,0,
223.911080222,0,
225.243639318,0,
226.576198414,0,
227.908757509,0,
229.241316605,0,
230.288254254,0,
231.62081335,0,
232.953372445,0,
234.285931541,0,
235.618490637,0,
236.951049733,0,
238.283608829,0,
239.616167924,0,
240.993034013,0,
242.407510301,0,
243.740069397,0,
245.072628493,0,
246.405187588,0,
247.648575526,0,
249.053114369,0,
250.385673464,0,
251.576078462,0,
252.908637557,0,
254.241196653,0,
255.573755749,0,
256.89573729,0,
258.304956269,0,
259.587481235,0,
260.920040331,0,
262.252599426,0,
263.585158522,0,
264.917717618,0,
266.250276714,0,
267.361892787,0,
268.559907523,0,
269.892466619,0,
271.225025715,0,
272.557584811,0,
273.755599547,0,
275.088158643,0,
276.420717739,0,
277.753276835,0,
279.075258376,0,
280.407817472,0,
281.740376567,0,
282.978234329,0,
284.310793425,0,
285.643352521,0,
286.869697888,0,
288.202256984,0,
289.53481608,0,
290.867375175,0,
292.189356717,0,
293.521915813,0,
294.38325809,0,
295.715817185,1,864
297.035614863,1,
298.35541254,1,
299.675210217,1,
300.995007894,1,
302.314805571,1,
303.634603248,1,
304.954400926,1,
306.374499368,1,
307.694297045,1,
309.014094722,1,
310.333892399,1,
311.743111378,1,
313.062909055,1,
314.382706732,1,
315.40153799,1,
316.721335667,1,
318.041133344,1,
319.360931022,1,
320.680728699,1,
322.000526376,1,
323.320324053,1,
324.64012173,1,
325.959919407,1,
327.279717085,1,
328.599514762,1,
329.919312439,1,
331.201837404,1,
332.521635082,1,
333.841432759,1,
335.161230436,1,
336.481028113,1,
337.80082579,1,
339.061596892,1,
340.381394569,1,
341.701192246,1,
343.020989923,1,
344.3407876,1,
345.660585278,1,
346.980382955,1,
347.964880357,1,
349.284678034,1,
350.604475711,1,
351.796394126,1,
353.116191803,1,
354.435989481,1,
355.755787158,1,
357.075584835,1,
358.395382512,1,
359.592121022,1,
360.786173136,1,
362.107838306,1,
363.427635983,1,
364.74743366,1,
366.067231337,1,
367.387029014,1,
368.706826691,1,
370.026624369,1,
371.346422046,1,
372.572767413,1,
373.89256509,1,
375.212362767,1,
376.534344308,1,
377.854141986,1,
379.173939663,1,
380.495921204,1,
381.592143885,1,
382.911941562,1,
384.231739239,1,
385.608605328,1,
386.928403005,1,
388.010997309,1,
389.330794986,1,
390.650592663,1,
391.870595451,1,
393.190393128,1,
394.472918094,1,
395.748679633,1,
397.06847731,1,
398.453737681,1,
399.773535358,1,
401.093333035,1,
402.413130713,1,
403.73292839,1,
405.109794479,1,
406.429592156,1,
407.749389833,1,
409.071055003,1,
410.425274371,1,
411.745072048,1,
413.121938137,1,
414.441735815,1,
415.761533492,1,
417.081331169,1,
418.401128846,1,
419.720926523,1,
421.0407242,1,
422.360521878,1,
423.680319555,1,
425.000117232,1,
426.319914909,1,
427.639712586,1,
428.959510264,1,
430.279307941,1,
431.599105618,1,
432.918903295,1,
434.238700972,1,
435.558498649,1,
436.94375902,1,
438.263556697,1,
439.482808226,1,
440.802605903,1,
442.12240358,1,
443.366844466,1,
444.686642143,1,
446.00643982,1,
447.335138084,1,
448.654935761,1,
450.03180185,1,
451.351599527,1,
452.671397205,1,
453.991194882,1,
455.310992559,1,
456.630790236,2,244
457.827528746,2,
459.136777842,2,
460.556876284,2,
461.971352572,2,
463.280601667,2,
464.334600155,2,
465.64384925,2,
466.953098346,2,
